credit_id,plant_id,credits_generated,market_price_usd,transaction_date
22773,24,5207.9,65.61,2024-04-08
22774,6,4754.46,74.81,2024-11-23
22775,200,2836.19,33.13,2024-07-18
22776,39,839.38,12.72,2023-07-08
22777,105,2925.55,12.24,2023-04-09
22778,200,3921.49,80.73,2024-11-19
22779,41,9323.96,67.4,2023-03-10
22780,2,4560.72,21.74,2024-09-09
22781,146,4096.37,56.5,2023-07-04
22782,106,1485.38,69.22,2024-08-18
22783,187,6483.77,6.08,2024-03-01
22784,86,1388.82,66.93,2024-02-17
22785,131,6154.18,99.57,2023-02-16
22786,48,9206.66,17.13,2024-10-20
22787,160,6938.42,45.76,2023-05-22
22788,188,8715.37,77.58,2023-05-23
22789,30,3337.65,20.81,2023-01-22
22790,10,6826.68,36.47,2023-12-30
22791,108,6535.56,36.02,2023-11-13
22792,61,5751.62,82.95,2023-09-09
22793,10,4373.56,45.77,2024-12-26
22794,175,1140.27,99.62,2023-11-19
22795,89,271.2,84.79,2024-03-30
22796,102,7587.46,9.32,2024-09-21
22797,148,5949.04,29.92,2023-03-15
22798,161,4389.02,96.62,2023-10-09
22799,8,4134.96,81.93,2023-07-01
22800,105,975.66,55.57,2023-10-26
22801,17,7885.85,84.03,2023-12-11
22802,102,1394.34,44.5,2023-12-07
22803,1,2410.76,9.05,2023-09-01
22804,200,8198.44,18.75,2023-04-27
22805,100,9985.58,82.31,2023-04-10
22806,113,6412.14,32.86,2024-10-10
22807,75,8186.2,26.98,2024-10-23
22808,83,2478.52,43.17,2024-10-15
22809,157,4645.87,28.62,2023-12-22
22810,144,3420.75,77.4,2023-08-04
22811,9,5094.1,34.96,2024-01-15
22812,163,4145.58,28.32,2023-08-08
22813,118,2588.27,45.96,2024-10-13
22814,123,6932.53,56.41,2023-06-30
22815,198,7911.54,29.49,2024-07-28
22816,82,3466.16,50.26,2024-01-09
22817,112,3897.4,89.92,2024-09-02
22818,144,4681.07,41.21,2023-05-07
22819,28,7086.1,17.44,2023-05-21
22820,15,336.68,24.12,2024-04-21
22821,130,538.86,51.21,2023-07-23
22822,163,3745.18,80.41,2024-01-12
22823,69,7405.26,25.14,2024-01-11
22824,200,2745.16,47.55,2024-04-30
22825,63,8728.69,88.26,2024-07-23
22826,84,8995.03,76.24,2024-08-04
22827,10,544.28,64.74,2024-07-24
22828,67,8656.09,96.74,2024-08-02
22829,64,309.52,72.01,2024-02-07
22830,193,2853.41,81.94,2023-10-16
22831,172,3611.39,72.78,2024-09-27
22832,99,4458.48,51.68,2023-01-28
22833,116,2369.26,9.76,2023-09-28
22834,33,9855.96,60.87,2023-05-18
22835,92,2216.99,10.67,2024-02-19
22836,170,4248.6,5.72,2023-10-11
22837,144,4928.39,85.15,2024-05-14
22838,16,6092.3,39.68,2023-01-01
22839,9,1669.36,51.52,2024-10-24
22840,147,6970.58,40.41,2023-10-04
22841,142,6160.1,72.58,2023-02-27
22842,103,3556.02,83.53,2024-06-23
22843,149,3747.98,60.93,2023-07-02
22844,68,3559.08,69.8,2023-03-25
22845,191,1865.41,90.75,2023-11-26
22846,175,6510,90.02,2023-09-07
22847,104,4800.37,73.37,2024-04-04
22848,47,3506.25,92.21,2023-01-07
22849,130,8287.24,9.83,2023-05-08
22850,34,6265.77,78.65,2024-12-22
22851,184,7493.65,47.19,2024-11-13
22852,74,2211,21.36,2023-01-01
22853,26,1983.71,42.35,2024-06-12
22854,100,5708.59,90.45,2024-12-05
22855,149,5627.74,13.78,2024-09-15
22856,79,8702.27,96.16,2024-02-17
22857,127,5402.8,76.02,2024-10-23
22858,106,8043.21,72.79,2024-03-13
22859,10,9161.08,43.78,2024-08-31
22860,138,558.98,45.5,2023-03-13
22861,30,1721.77,44.75,2023-01-27
22862,76,3168.54,17.92,2023-06-13
22863,66,9256.65,18.26,2024-08-30
22864,5,989.66,43.21,2023-08-08
22865,122,8774.72,19.29,2023-06-06
22866,121,9855.73,9.86,2023-05-06
22867,32,8396.73,87.58,2023-12-30
22868,112,7619.66,92.21,2024-09-14
22869,99,8583.66,44.73,2024-07-15
22870,39,7286.46,49.49,2023-09-06
22871,185,4979.69,94.71,2023-12-07
22872,88,9161.72,78.05,2023-03-13
22873,146,5451.39,93.25,2024-10-10
22874,23,4855.58,9.98,2023-12-18
22875,103,8231.09,98.2,2023-03-07
22876,100,7492.57,67.18,2024-03-22
22877,56,9538.31,35.56,2023-03-04
22878,159,5864.2,20.75,2024-09-27
22879,163,5283.37,92.62,2023-03-18
22880,53,1937.65,10.33,2024-05-26
22881,88,3739.01,52.82,2024-03-29
22882,106,7070.76,54.14,2024-01-10
22883,118,9833.26,76.3,2024-01-16
22884,54,2493.96,26.97,2024-03-03
22885,147,7554.83,41.71,2023-07-10
22886,193,8792.75,24.09,2023-02-18
22887,116,3226.52,40.23,2024-04-20
22888,115,1191.13,49.92,2023-06-08
22889,143,3842.94,71.43,2023-02-15
22890,192,7077.58,44.8,2024-04-01
22891,167,6694.46,79.14,2023-09-12
22892,99,145.82,79.61,2023-04-27
22893,21,4919.17,11.48,2023-03-12
22894,64,745.71,96.01,2023-05-19
22895,61,3749.79,14.3,2024-05-06
22896,112,3705.98,85.4,2024-10-07
22897,137,1450.56,37.63,2024-08-10
22898,2,5219.94,59.57,2023-09-11
22899,166,6375.4,58.02,2023-05-11
22900,155,2004.06,13.4,2024-07-05
22901,134,6581.47,97.01,2024-12-08
22902,194,1954.32,55.2,2024-03-14
22903,200,3413.31,16.33,2024-02-10
22904,76,5752.74,5.76,2023-11-17
22905,162,1353.48,81.65,2024-10-01
22906,145,3267.84,37.97,2024-06-13
22907,150,7005.87,25.16,2023-10-18
22908,146,3530.25,11.05,2024-02-06
22909,118,4394.82,45.97,2023-04-25
22910,174,335.64,6.91,2023-08-01
22911,84,4078.61,37.28,2024-05-27
22912,9,4039.88,26.63,2023-01-05
22913,106,818.71,13.92,2023-09-25
22914,141,3973.31,69.09,2024-04-16
22915,177,8951.82,67.95,2024-09-02
22916,17,6906.47,56.22,2023-01-13
22917,183,1676.01,31.6,2024-02-19
22918,154,7204.05,55.14,2024-10-03
22919,184,5457.9,64.39,2024-02-06
22920,107,7803.6,31.11,2024-03-26
22921,63,9410.69,69.41,2024-11-28
22922,108,6375.56,96.73,2023-06-02
22923,143,8128.87,55.39,2023-02-11
22924,104,9918.9,36.16,2024-05-02
22925,13,6992.62,56.67,2023-12-25
22926,147,4224.85,34.58,2024-11-06
22927,68,6930.63,41.64,2023-05-01
22928,93,3660.97,30.9,2024-07-28
22929,177,8087.74,42.45,2023-04-14
22930,49,1138.02,15.98,2023-12-10
22931,48,4657.99,32.42,2023-09-29
22932,118,6835.2,84,2023-12-22
22933,29,5666.89,90.21,2024-07-31
22934,75,9523.13,88.05,2023-01-20
22935,138,614.77,59.98,2024-01-20
22936,80,8339.46,50.79,2023-01-26
22937,182,4325.4,58.21,2023-06-01
22938,117,7109.14,97.86,2023-12-05
22939,145,9024.54,55.95,2023-12-13
22940,97,4508.16,65.52,2023-12-01
22941,67,7594.08,57.22,2023-12-29
22942,97,169.51,81.38,2023-03-27
22943,9,4464.67,69.06,2023-08-22
22944,62,1509.11,47.22,2023-02-20
22945,57,9533.66,53.24,2024-11-12
22946,65,307.74,87.44,2024-05-22
22947,156,5182.18,35.44,2023-03-27
22948,33,6929.59,36.38,2023-07-08
22949,124,1928.46,14.89,2023-10-19
22950,27,8721.22,43.85,2024-02-26
22951,131,302.67,47.97,2023-11-24
22952,164,4498.29,63.03,2023-05-02
22953,183,659.89,76.67,2024-07-06
22954,17,1270.04,47.64,2024-09-26
22955,154,1685.85,80.21,2023-11-26
22956,145,9569.14,29.9,2024-01-05
22957,148,789.64,46.38,2024-09-06
22958,118,5164.82,57.57,2023-03-15
22959,196,6783.65,46.68,2024-06-08
22960,68,8049.1,31.86,2023-10-09
22961,148,928.89,39.75,2024-08-19
22962,34,6994.61,52.74,2024-05-01
22963,193,8547.16,71.41,2023-09-13
22964,90,3961.5,59.78,2024-05-22
22965,52,2240.33,29.29,2024-02-16
22966,7,9194.18,67.2,2023-07-08
22967,151,6057.87,25.92,2024-07-31
22968,17,6390.01,96.86,2024-07-29
22969,75,4550.05,17.93,2023-02-28
22970,175,784.43,31.83,2023-02-25
22971,78,5545.64,69.02,2024-03-08
22972,48,4190.99,89.08,2024-01-28
22973,184,1324.72,5.68,2023-06-28
22974,12,915.96,16.21,2023-02-25
22975,135,181.53,30.43,2024-08-10
22976,193,3604.84,99.23,2024-12-20
22977,131,6305.79,36.8,2023-05-23
22978,181,9624.33,94.02,2024-01-23
22979,108,5086.36,63.92,2024-12-15
22980,113,2770.11,12.83,2024-11-18
22981,63,8136.4,85.23,2024-08-03
22982,108,408.07,76.57,2023-04-05
22983,117,2246.54,46.28,2024-04-06
22984,164,108.97,58.47,2023-10-12
22985,19,7569.84,18.64,2024-12-10
22986,125,3247.11,78.91,2023-06-21
22987,38,5158.07,55.3,2023-08-27
22988,79,3223.44,24.71,2023-11-28
22989,41,4899.16,36.6,2024-09-06
22990,52,2952.28,29.64,2024-01-10
22991,60,4085.93,82.06,2023-04-03
22992,30,7983.54,62.35,2024-01-25
22993,119,9660.35,16.74,2024-04-01
22994,171,4190.47,90.06,2024-08-05
22995,47,9004.11,50.03,2023-01-12
22996,158,9599.63,75.26,2024-07-26
22997,106,7186.22,79.14,2023-11-11
22998,74,8778.85,37.99,2024-01-18
22999,156,8884,44.53,2023-09-14
23000,36,9424.79,51.13,2023-10-07
23001,87,6570.47,77.23,2024-08-10
23002,187,7495.54,71.21,2024-03-11
23003,169,2855.19,5.32,2023-04-13
23004,107,1215.7,21.82,2024-07-27
23005,187,4532.68,63.29,2024-01-13
23006,186,3262.33,87.1,2023-07-01
23007,189,7791.63,38.75,2023-05-20
23008,130,8932.53,58.92,2023-02-22
23009,52,3529.97,29.27,2023-07-11
23010,58,6390.12,75.85,2024-03-28
23011,57,9224.06,36.16,2023-05-08
23012,156,9911.59,73.77,2024-09-27
23013,114,2178.72,19.86,2023-11-29
23014,159,2447.66,63.63,2024-01-26
23015,167,9337.98,33.02,2023-03-27
23016,7,8154.19,36.2,2023-03-25
23017,178,736.26,17.09,2023-07-24
23018,139,2992.98,67.41,2023-02-28
23019,133,4479.1,43.89,2024-01-29
23020,52,8114.87,52.39,2024-06-21
23021,154,7500.76,95.48,2023-06-04
23022,2,3130.29,40.21,2023-02-18
23023,44,7847.68,89.94,2023-08-23
23024,55,215.55,82.94,2023-08-08
23025,179,8178.28,6.66,2024-04-16
23026,168,2311.85,86.91,2024-08-20
23027,89,9570.42,58.65,2024-05-22
23028,113,5274.37,48.76,2024-01-25
23029,177,9645.58,46.09,2023-06-15
23030,58,7129.01,51.82,2023-04-28
23031,106,3726.99,18.47,2023-06-04
23032,17,2523.98,88.77,2023-03-10
23033,169,3931.03,22.9,2023-01-05
23034,188,9196.93,72.13,2023-01-31
23035,35,5992.62,99.59,2024-04-30
23036,166,2916,28.71,2024-01-29
23037,95,5702.36,74,2023-08-22
23038,193,2328.95,48.67,2024-07-04
23039,154,527.78,81.74,2024-05-11
23040,169,3801.24,7.6,2024-12-11
23041,142,5236.05,8.75,2024-09-22
23042,69,2558.59,60.06,2023-10-23
23043,23,5846.09,81.26,2023-09-21
23044,33,6296.35,36.38,2024-01-01
23045,39,1517.11,69.33,2023-09-01
23046,128,4081.59,89.61,2023-08-02
23047,57,9462.19,59.49,2023-10-12
23048,88,8773.03,99.16,2023-04-13
23049,41,4747.99,28.86,2024-05-31
23050,18,6044.29,95.37,2023-11-23
23051,133,8201.79,13.84,2023-01-03
23052,171,1097.35,8.43,2024-05-01
23053,41,7087.99,9.84,2024-10-04
23054,98,4193.16,41.96,2024-11-30
23055,139,4159.08,27.78,2023-06-16
23056,198,959.28,47.49,2024-07-12
23057,16,6085.29,98.81,2023-07-11
23058,123,4282.35,46.51,2023-09-02
23059,98,8009.04,17,2024-07-01
23060,79,7835.73,39.05,2023-09-25
23061,131,2140.78,26.19,2024-07-15
23062,136,4494.29,15.53,2024-05-19
23063,62,8592.36,35.87,2023-03-29
23064,147,1262.02,17.54,2023-01-17
23065,46,9485.88,48.58,2024-06-15
23066,143,4034.39,73.4,2023-07-07
23067,3,1719.65,43.02,2024-11-20
23068,19,606.04,26.39,2024-03-07
23069,132,8318.95,71.96,2023-09-20
23070,30,3622.99,56.44,2023-01-28
23071,85,6264.02,74.36,2023-06-10
23072,100,9262.28,62.63,2024-02-21
23073,70,2793.29,32.1,2023-02-02
23074,47,6364.06,45.48,2024-03-03
23075,194,8707.46,20.12,2023-08-24
23076,89,6096.86,26.11,2023-05-30
23077,138,6596.99,48.58,2024-08-11
23078,3,9348.27,62.71,2024-08-19
23079,152,2725.81,53.35,2024-01-29
23080,101,3387.86,32.19,2024-07-08
23081,33,1615.14,13.75,2024-01-05
23082,168,8100.95,52.06,2023-10-02
23083,157,6070.05,73.78,2023-04-13
23084,96,4035.07,70.73,2023-03-16
23085,29,210.63,76.82,2024-05-13
23086,93,5024.82,10.38,2024-09-01
23087,180,3872.11,48.62,2024-11-25
23088,54,6338.92,79.53,2023-08-21
23089,172,6256.52,7.09,2024-04-23
23090,90,9660.51,56.84,2023-05-16
23091,165,7418.53,53.77,2023-11-29
23092,192,3124.57,74.06,2023-04-25
23093,96,9162.02,56.43,2023-12-21
23094,89,6676.78,93.32,2024-12-04
23095,193,6436.91,60.52,2023-11-26
23096,13,6323.89,59.01,2023-07-24
23097,197,7453.46,58.72,2023-09-19
23098,34,4651.45,10.5,2023-11-01
23099,48,9604.77,59.01,2023-06-08
23100,48,865.99,74.7,2024-04-09
23101,63,4260.32,42.67,2023-08-20
23102,154,8503.3,67.08,2023-03-17
23103,148,1010.08,65.17,2024-04-28
23104,96,8415.59,37.45,2023-01-06
23105,86,4977.17,22.81,2024-09-23
23106,70,2354.64,60.07,2024-10-25
23107,37,9247.08,43.43,2023-01-12
23108,170,1690.61,43.34,2023-12-08
23109,133,5698.92,56.66,2024-08-18
23110,166,7595.21,11.64,2024-06-04
23111,93,4750.91,47.37,2024-08-15
23112,185,8647.67,27.61,2023-03-02
23113,91,9541.78,14.8,2024-02-26
23114,108,6202.29,88.69,2023-10-19
23115,88,8099.26,18.16,2023-03-03
23116,113,3292.76,20.23,2023-03-15
23117,147,5809.24,80.06,2023-09-04
23118,77,1410.96,41.45,2023-07-25
23119,107,3316.35,20.74,2024-02-16
23120,58,4218.12,78.26,2023-08-17
23121,169,4397.49,5.61,2023-04-03
23122,53,6411.06,77.57,2023-07-05
23123,193,5979.08,20.26,2024-03-25
23124,31,2069.24,38.05,2024-04-18
23125,42,1537.65,30.57,2024-03-29
23126,79,1634.51,71.58,2023-01-26
23127,144,6627.7,75.71,2024-10-10
23128,101,3210.86,72.77,2024-07-13
23129,63,3232.01,63.3,2024-11-15
23130,112,6261.33,74.29,2023-12-31
23131,61,2056.32,39.64,2024-04-07
23132,159,1402.59,18.73,2023-01-05
23133,73,9104.95,84.56,2023-07-01
23134,188,1764.65,13.55,2023-06-15
23135,143,7147.71,17.52,2023-12-08
23136,109,7185.49,50.8,2024-10-30
23137,78,2123.4,61.01,2024-07-25
23138,153,335.02,12.71,2024-07-13
23139,13,5795.01,53.7,2023-11-17
23140,39,3474.03,79.99,2023-08-21
23141,182,6817.24,70.18,2024-01-03
23142,94,1503.02,36.33,2023-05-03
23143,37,6929.45,63.87,2024-12-10
23144,54,6720.79,63.53,2024-05-04
23145,57,9820.42,30.27,2024-03-03
23146,107,3071.18,88.29,2024-06-28
23147,7,534.91,12.48,2023-03-25
23148,65,3019.94,75,2023-10-02
23149,24,6950.29,91.78,2023-08-31
23150,10,8922.19,26.92,2023-05-30
23151,116,9881.51,6.28,2024-09-06
23152,88,8312.16,40.76,2023-04-01
23153,115,5860.11,94.02,2024-11-21
23154,116,8148.84,79.27,2023-04-21
23155,157,9367.21,55.75,2024-10-22
23156,12,1440.53,42.45,2024-12-15
23157,58,592.7,44.66,2023-02-16
23158,29,4569.19,73.91,2023-06-21
23159,97,1489.26,38.24,2024-05-29
23160,104,6587.16,23.97,2024-11-26
23161,144,6033.41,18.1,2024-08-09
23162,155,1393.32,45.9,2023-12-03
23163,162,2716.4,81.43,2023-07-17
23164,49,8685.66,47.47,2024-04-29
23165,192,7278.08,20.46,2023-01-26
23166,67,4499.61,98.08,2024-09-19
23167,126,4928.5,33.29,2024-05-23
23168,129,2602.28,44.07,2023-09-23
23169,164,2964.75,79.64,2024-01-16
23170,200,802.57,73.72,2023-02-01
23171,27,6547.71,99.59,2023-11-28
23172,157,3606.39,68.06,2024-12-27
23173,98,8328.72,15.61,2023-09-25
23174,68,8518.24,78.71,2024-02-17
23175,149,3423.29,82.72,2024-04-15
23176,63,757.51,76.2,2024-08-24
23177,179,3693.16,92.5,2023-02-10
23178,194,2146.23,71.91,2023-09-29
23179,196,6824.38,63.89,2023-03-08
23180,61,5066.13,59.67,2023-07-16
23181,157,7110.32,76.27,2024-12-22
23182,181,2460.1,90.95,2024-09-15
23183,67,5361.84,19.78,2023-04-09
23184,91,6774.27,73.52,2024-10-16
23185,83,1912.53,86.13,2023-06-06
23186,160,8463.9,55.25,2024-10-04
23187,100,8749.08,70.01,2024-02-12
23188,59,6794.51,93.22,2023-05-23
23189,99,5750.72,52.23,2024-01-30
23190,99,8148.68,6.67,2024-04-09
23191,120,8410.7,14.61,2023-03-28
23192,181,4231.28,32.91,2023-05-26
23193,166,3919.02,65.89,2024-07-08
23194,102,2847.77,22.47,2023-05-03
23195,183,6088.26,16.05,2024-07-31
23196,157,4625.4,7.32,2024-11-22
23197,100,4112.55,66.01,2024-07-30
23198,44,223.73,27.41,2024-02-08
23199,30,2136.66,87.57,2024-01-03
23200,11,9630.79,50.32,2024-04-29
23201,63,3159.74,42.54,2023-11-06
23202,156,8663.33,98.05,2024-04-29
23203,194,3416.11,38.43,2023-08-02
23204,200,3356.28,15.69,2024-12-04
23205,153,2159.13,83,2023-09-25
23206,98,1820.86,86.43,2024-03-28
23207,39,9054.92,46.7,2024-05-25
23208,180,8867.04,54.26,2023-06-01
23209,177,8043.38,16.09,2023-02-09
23210,48,1396.26,88.49,2024-08-31
23211,128,6446.78,79.73,2024-05-26
23212,36,7812.33,75.51,2023-11-01
23213,147,6837.31,91.55,2023-11-08
23214,121,1431.23,33.17,2024-06-19
23215,16,7351.8,56.47,2023-07-13
23216,79,9470.37,98.49,2024-07-26
23217,38,985.12,58.81,2024-01-20
23218,57,8735.92,20.84,2023-03-01
23219,79,2068.69,87.96,2024-04-07
23220,165,8974.69,16.42,2023-11-01
23221,82,3398.94,71.95,2023-07-26
23222,15,734.48,45.62,2023-09-11
23223,139,4176.65,14.32,2024-12-10
23224,120,4935.1,84.33,2024-01-28
23225,197,7356.31,57.43,2024-01-22
23226,69,1658.74,60.73,2023-09-09
23227,116,872.05,93.17,2024-08-24
23228,138,2458.85,77.27,2024-04-14
23229,175,7215.82,79.43,2024-01-17
23230,151,4052.62,15.56,2024-12-04
23231,3,5795.58,16.17,2024-09-11
23232,81,9300.27,39.89,2024-08-24
23233,20,1805.08,17.7,2024-03-09
23234,182,7717.63,55.04,2023-11-15
23235,2,2706.22,79.85,2023-03-03
23236,38,1279.06,76.05,2023-07-10
23237,79,2470.75,72.7,2023-11-28
23238,177,9021.27,96.51,2024-05-03
23239,58,3491.22,66.95,2023-04-27
23240,36,1856.52,63.56,2024-06-23
23241,154,2978.01,56.33,2024-05-18
23242,1,9775.78,61.62,2023-01-15
23243,92,5412.56,97.41,2023-04-18
23244,94,5794.28,63.04,2024-11-06
23245,200,8151.32,45.07,2023-01-17
23246,177,7598.87,61.67,2023-08-23
23247,137,486.76,79.22,2024-07-13
23248,125,1426.92,63.97,2024-09-07
23249,119,2763.44,72.11,2024-06-27
23250,189,9090.93,23.62,2023-01-15
23251,151,3165.33,79.44,2023-09-18
23252,77,2895.27,62.18,2024-03-27
23253,50,7806.18,33.14,2024-03-14
23254,88,6795.89,65.93,2023-12-07
23255,145,8362.09,87.57,2024-08-07
23256,80,9704.31,73.64,2024-10-13
23257,97,4289.42,70.44,2024-07-07
23258,159,7579.2,96.72,2023-08-17
23259,116,4405.94,75.88,2023-03-15
23260,136,782.17,73.99,2024-09-21
23261,54,5475.86,88.55,2024-01-25
23262,187,5647.63,33.86,2024-11-28
23263,47,2214.72,95.3,2023-11-20
23264,171,7218.79,97.32,2024-04-27
23265,113,8897.3,95.59,2024-01-08
23266,166,1599.4,19.22,2023-02-24
23267,179,8597.05,83.55,2024-10-02
23268,173,4271.04,49.58,2024-02-16
23269,188,3324.03,34.41,2024-06-25
23270,141,7133.14,21.47,2023-07-30
23271,120,6639.77,59.65,2023-02-06
23272,190,7923.77,72.29,2024-08-17
23273,156,9506.56,79.61,2024-12-09
23274,200,3142.85,11.21,2023-06-27
23275,15,8492.48,9.41,2023-09-12
23276,130,405.86,76.07,2023-11-30
23277,86,9235.51,48.21,2023-09-29
23278,198,885.63,44.48,2023-03-20
23279,139,6904.56,97.3,2024-01-24
23280,66,2335.84,59.84,2024-10-23
23281,138,3733.24,35.19,2023-12-27
23282,32,8716.69,22.34,2023-02-26
23283,84,600.05,46.49,2024-03-24
23284,168,6566.61,43.46,2023-10-01
23285,165,3183.19,54.21,2023-01-28
23286,129,5643.17,69.1,2023-04-19
23287,47,7018.75,97.07,2024-03-26
23288,30,2118.7,98.24,2023-03-15
23289,166,4993.56,44.84,2024-09-28
23290,118,5949.35,41.02,2023-05-27
23291,64,9721.02,99.29,2023-07-29
23292,8,3624.23,94.42,2024-03-19
23293,175,3025.81,99.69,2024-05-22
23294,125,9145.06,91.77,2024-08-16
23295,104,1268.6,80,2024-08-15
23296,101,5509.27,91.71,2023-10-10
23297,129,9744.45,49.95,2024-06-30
23298,58,6631.15,72.62,2024-11-19
23299,138,9130.11,95.22,2024-07-25
23300,104,8305.5,90.16,2023-01-07
23301,24,121.23,38.3,2023-03-15
23302,150,9873.17,6.63,2023-02-20
23303,111,6988.2,59.81,2023-12-24
23304,196,5510.04,88.51,2023-01-18
23305,55,7241.31,44.49,2023-08-20
23306,21,9908.18,99.4,2024-12-01
23307,29,6112.86,50.61,2023-03-27
23308,44,8786.4,50.63,2024-06-03
23309,44,8398.29,45.37,2024-07-29
23310,145,7100.29,96.64,2023-04-07
23311,157,1239.69,87.81,2023-11-16
23312,1,8528.19,76.91,2024-05-23
23313,73,8907.29,16.08,2023-01-21
23314,61,6378.42,14.57,2024-11-05
23315,180,1309.86,44.47,2023-06-14
23316,119,8090.32,98.82,2024-05-28
23317,21,7930.91,56.42,2024-12-15
23318,109,6207.93,56.83,2024-09-22
23319,189,4429.61,7.15,2024-02-02
23320,182,807.26,45.29,2024-09-30
23321,114,3960.37,12.34,2024-01-26
23322,3,3946.9,31.07,2023-01-12
23323,28,5775.62,24.39,2024-11-28
23324,106,1889.26,86.74,2024-03-02
23325,70,1844.3,17.76,2024-11-30
23326,123,557.09,37.36,2024-03-08
23327,19,3230.48,46.67,2023-08-25
23328,191,2615.69,9.86,2023-01-22
23329,199,2886.42,81.78,2024-06-08
23330,135,1352.29,72.81,2024-03-16
23331,39,3979.25,36.44,2023-06-04
23332,105,151.89,52.93,2023-03-30
23333,170,3546.23,56.97,2024-12-25
23334,144,1662.29,81.29,2024-04-23
23335,67,2513.5,72.44,2023-05-21
23336,18,8411.92,21.52,2024-07-25
23337,139,4862.43,10.21,2023-04-28
23338,23,2663.75,90.81,2024-11-11
23339,177,2026.68,91.52,2024-06-21
23340,18,8312.79,44.32,2024-08-14
23341,200,4580.39,59.38,2023-10-01
23342,22,4575.44,38.82,2024-02-15
23343,109,6733.08,24.43,2024-04-22
23344,116,2242.92,26.85,2023-08-15
23345,157,3547.31,63.77,2024-01-10
23346,114,9506.97,41.25,2024-01-19
23347,182,8284.71,41.47,2024-07-30
23348,23,3565.26,74.1,2023-09-22
23349,102,4135.92,36.44,2023-03-07
23350,70,8415.77,28.01,2023-09-16
23351,78,5682.82,15.85,2023-03-28
23352,125,1541.18,71.37,2024-12-18
23353,34,4726.67,58.96,2023-04-26
23354,164,9387.23,94.05,2023-01-12
23355,153,9283.08,62.98,2023-08-06
23356,53,303.84,89.86,2024-07-30
23357,119,4116.75,14.88,2023-10-01
23358,123,6848.13,63.54,2024-11-03
23359,31,7444.21,37.57,2023-08-31
23360,59,3055.38,35.62,2023-09-18
23361,145,9098.36,44.86,2024-09-23
23362,98,5272,7.92,2023-09-05
23363,34,4961.97,17.65,2024-05-28
23364,52,2646.46,76.78,2024-01-22
23365,81,8163.17,73.23,2024-08-27
23366,194,7475.69,10.62,2023-04-04
23367,153,2226.61,34.46,2023-07-20
23368,122,5944.06,35.78,2023-11-25
23369,61,412.53,81.58,2024-05-11
23370,148,6628.54,76.28,2023-12-07
23371,126,2551.95,92.9,2023-08-21
23372,41,711.9,53.5,2024-12-17
23373,31,2210.72,81.71,2024-02-25
23374,115,610.34,83.31,2024-04-01
23375,13,2194.46,54.09,2023-01-24
23376,179,8636.5,38.38,2024-10-09
23377,37,9821.89,32.13,2024-05-26
23378,4,3872.03,7.9,2023-10-16
23379,52,4763.86,52.69,2023-03-10
23380,2,7414.45,77.74,2024-03-09
23381,175,6788.02,77.43,2023-11-02
23382,111,5553.18,39.01,2024-09-06
23383,45,4434.57,28.02,2024-09-07
23384,117,4402.61,19.58,2023-07-20
23385,118,3623.19,85.52,2023-01-20
23386,100,7272.12,12.87,2024-03-06
23387,77,458.71,57.1,2023-11-22
23388,47,6479.72,7.65,2024-07-28
23389,74,473.6,20.97,2024-05-09
23390,124,4098.07,92.38,2023-02-18
23391,144,1669.03,28.56,2023-04-01
23392,185,3217.76,9.24,2023-09-10
23393,45,7064.11,87.5,2024-04-23
23394,37,5806.26,73.81,2023-08-01
23395,38,9879.65,78.09,2023-07-14
23396,59,3116.38,96.39,2024-07-09
23397,146,5826.36,49.45,2024-12-13
23398,5,8589.02,43.79,2023-09-05
23399,22,8512.25,30.71,2023-12-23
23400,12,8485.39,34.31,2024-12-17
23401,13,9366.16,9.6,2024-07-16
23402,128,2301.24,53.34,2024-11-04
23403,36,4215.61,45.33,2024-05-24
23404,111,1445.72,89.14,2024-03-08
23405,35,3309.63,29.75,2023-09-18
23406,122,8269.52,88.6,2023-01-02
23407,154,881.16,63.19,2024-10-01
23408,189,7812.31,99.82,2024-11-18
23409,29,8620.86,50.57,2023-10-12
23410,151,8844.59,94.04,2024-06-29
23411,125,6340.99,66.95,2023-03-14
23412,46,5623.71,75.62,2024-08-22
23413,199,2994.56,65.79,2024-08-16
23414,34,6519.6,88.9,2024-02-22
23415,196,2677.24,54.24,2024-11-26
23416,3,6593.7,24.92,2024-04-17
23417,196,2252.33,43.96,2024-12-30
23418,84,2657.3,89.65,2023-08-12
23419,93,5887.86,83.91,2024-02-07
23420,104,8051.34,36.44,2024-10-12
23421,149,6129.91,87.67,2023-07-15
23422,2,7839.54,39.67,2024-09-15
23423,121,3973.73,61.94,2024-05-27
23424,67,5350.14,78.2,2023-08-02
23425,107,9664.03,82.75,2023-05-21
23426,163,5521.18,74.79,2023-04-21
23427,86,4979.59,78.26,2023-12-06
23428,155,8310.6,30.24,2024-02-15
23429,194,9157.64,79.83,2023-03-06
23430,23,2543,27.19,2024-01-31
23431,129,5551.08,28.19,2024-06-17
23432,74,2481.84,75,2024-07-21
23433,78,2337.36,48.59,2023-10-16
23434,53,6935.78,90.05,2023-05-17
23435,87,9576.53,14.17,2023-04-14
23436,68,7146.48,39.46,2024-12-02
23437,57,1082.2,85.17,2023-06-09
23438,21,1467.98,37.64,2023-05-17
23439,75,8626.59,39.17,2023-09-01
23440,42,2762.49,64.73,2024-12-12
23441,8,7249.65,88.46,2023-07-08
